date,home_team,away_team,home_goals,away_goals,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,odd_home,odd_draw,odd_away,odd_home_pin,odd_draw_pin,odd_away_pin,referee,tournament,stadium,MATCH_ID,elo_diff,home_xg,away_xg,home_possession,away_possession
2024-10-27,Athens Kallithea,Atromitos,0,3,3.0,7.0,3.0,6.0,4.0,7.0,2.0,4.0,0.0,0.0,2.7,3.1,2.63,3.15,3.17,2.47,,Super League,,20241027_Athens-Kallithea_Atromitos,42.71933035317352,0.72,1.63,59.7,40.3
2024-10-27,PAOK,OFI Crete,1,2,6.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0,1.27,5.0,11.0,1.26,6.22,10.48,,Super League,,20241027_PAOK_OFI-Crete,198.99615187198833,0.96,1.17,48.1,51.9
2024-10-27,Panathinaikos,Aris,1,1,5.0,1.0,5.0,7.0,5.0,2.0,2.0,3.0,0.0,0.0,1.73,3.5,4.75,2.0,3.28,4.24,,Super League,,20241027_Panathinaikos_Aris,20.132038608096764,1.78,1.15,54.3,45.7
2024-11-02,Athens Kallithea,Panetolikos,1,1,5.0,3.0,11.0,4.0,6.0,5.0,0.0,1.0,0.0,0.0,2.4,3.25,3.0,2.99,2.77,2.91,,Super League,,20241102_Athens-Kallithea_Panetolikos,-33.44946924145438,1.66,0.11,39.0,61.0
2024-11-02,Olympiakos,Panserraikos,2,1,10.0,2.0,5.0,3.0,8.0,1.0,0.0,2.0,0.0,0.0,1.17,7.0,19.0,1.11,9.57,29.12,,Super League,,20241102_Olympiakos_Panserraikos,137.05389947662752,1.91,0.77,57.9,42.1
2024-11-03,Aris,Levadeiakos,3,1,7.0,5.0,3.0,3.0,0.0,5.0,3.0,4.0,0.0,0.0,1.55,4.0,6.25,1.4,4.46,9.47,,Super League,,20241103_Aris_Levadeiakos,101.78036606733804,1.32,1.24,53.2,46.8
2024-11-03,Atromitos,AEK,0,1,3.0,2.0,4.0,4.0,5.0,2.0,1.0,3.0,0.0,0.0,5.75,3.9,1.57,5.09,4.12,1.66,,Super League,,20241103_Atromitos_AEK,-181.61950537074495,1.23,1.07,36.5,63.5
2024-11-03,Lamia,PAOK,1,2,4.0,8.0,2.0,6.0,1.0,9.0,2.0,1.0,0.0,0.0,8.0,5.0,1.36,8.55,4.9,1.38,,Super League,,20241103_Lamia_PAOK,-228.06420810872237,0.5,1.92,39.6,60.4
2024-11-03,Volos NFC,Panathinaikos,0,1,2.0,5.0,7.0,6.0,2.0,6.0,4.0,3.0,1.0,0.0,6.5,4.2,1.5,6.41,3.99,1.57,,Super League,,20241103_Volos-NFC_Panathinaikos,-144.52703920352315,0.81,1.57,47.3,52.7
2024-11-04,Asteras Tripolis,OFI Crete,3,0,6.0,4.0,4.0,7.0,6.0,5.0,3.0,4.0,0.0,0.0,2.05,3.4,3.5,2.37,3.22,3.27,,Super League,,20241104_Asteras-Tripolis_OFI-Crete,-17.548874381140422,1.14,0.05,49.4,50.6
2024-11-09,AEK,Asteras Tripolis,3,0,15.0,0.0,11.0,2.0,6.0,0.0,0.0,3.0,0.0,2.0,1.27,5.25,12.0,1.28,5.81,11.08,,Super League,,20241109_AEK_Asteras-Tripolis,153.96874949833955,0.95,0.73,49.7,50.3
2024-11-09,Panetolikos,Aris,2,1,4.0,2.0,4.0,3.0,7.0,4.0,2.0,2.0,0.0,1.0,3.5,3.4,2.1,3.42,3.17,2.32,,Super League,,20241109_Panetolikos_Aris,-94.52651368096963,0.77,1.05,44.4,55.6
2024-11-09,Panserraikos,Atromitos,2,3,5.0,4.0,4.0,1.0,3.0,3.0,4.0,2.0,0.0,0.0,3.25,3.1,2.3,3.56,2.95,2.39,,Super League,,20241109_Panserraikos_Atromitos,18.273224815563026,0.7,1.2,43.0,57.0
2024-11-10,Levadeiakos,Volos NFC,3,2,7.0,2.0,6.0,1.0,6.0,1.0,2.0,3.0,0.0,0.0,2.25,3.1,3.4,2.54,2.9,3.34,,Super League,,20241110_Levadeiakos_Volos-NFC,22.699412917067775,1.36,0.13,53.3,46.7
2024-11-10,OFI Crete,Athens Kallithea,2,2,6.0,8.0,3.0,12.0,2.0,7.0,2.0,2.0,0.0,0.0,1.9,3.5,4.0,1.84,3.5,4.73,,Super League,,20241110_OFI-Crete_Athens-Kallithea,9.295743077802626,1.45,0.92,49.8,50.2
2024-11-10,PAOK,Olympiakos,2,3,5.0,12.0,6.0,3.0,4.0,5.0,2.0,1.0,0.0,0.0,2.63,3.2,2.8,2.21,3.14,3.73,,Super League,,20241110_PAOK_Olympiakos,42.42367743298678,1.02,2.58,54.5,45.5
2024-11-10,Panathinaikos,Lamia,1,0,5.0,3.0,6.0,0.0,7.0,1.0,3.0,4.0,0.0,1.0,1.3,5.0,11.0,1.18,7.46,15.5,,Super League,,20241110_Panathinaikos_Lamia,191.78320378852686,2.06,0.72,52.7,47.3
2024-11-22,Athens Kallithea,Panserraikos,1,2,6.0,4.0,11.0,10.0,8.0,1.0,5.0,5.0,1.0,0.0,2.05,3.3,3.7,2.22,3.13,3.7,,Super League,,20241122_Athens-Kallithea_Panserraikos,17.855457237440987,1.75,0.61,38.9,61.1
2024-11-23,Aris,Volos NFC,0,1,1.0,2.0,8.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,1.53,3.9,6.5,1.52,4.28,6.6,,Super League,,20241123_Aris_Volos-NFC,137.67400376273395,0.05,0.75,55.8,44.2
2024-11-23,Lamia,OFI Crete,1,1,3.0,5.0,7.0,4.0,5.0,6.0,1.0,2.0,0.0,0.0,2.8,3.2,2.55,3.66,3.05,2.28,,Super League,,20241123_Lamia_OFI-Crete,-63.6227100512574,1.21,1.36,51.9,48.1
2024-11-24,Asteras Tripolis,PAOK,1,2,4.0,7.0,1.0,5.0,4.0,4.0,2.0,1.0,0.0,0.0,6.25,3.6,1.6,6.19,4.19,1.56,,Super League,,20241124_Asteras-Tripolis_PAOK,-166.15742896629808,0.63,2.36,42.0,58.0
2024-11-24,Olympiakos,AEK,4,1,9.0,3.0,2.0,3.0,2.0,0.0,3.0,1.0,0.0,1.0,2.2,3.25,3.3,2.28,3.19,3.49,,Super League,,20241124_Olympiakos_AEK,-17.32875015167724,1.9,0.36,56.5,43.5
2024-11-24,Panetolikos,Panathinaikos,1,2,14.0,12.0,5.0,4.0,2.0,8.0,4.0,3.0,1.0,0.0,5.5,3.5,1.67,5.59,3.77,1.67,,Super League,,20241124_Panetolikos_Panathinaikos,-102.75432556718238,0.47,1.08,44.0,56.0
2024-11-25,Atromitos,Levadeiakos,2,1,5.0,4.0,0.0,4.0,4.0,6.0,1.0,4.0,0.0,0.0,1.73,3.5,5.0,1.97,3.19,4.56,,Super League,,20241125_Atromitos_Levadeiakos,-28.49210268226102,0.74,2.23,48.9,51.1
2024-11-30,AEK,Aris,4,0,5.0,0.0,15.0,3.0,7.0,0.0,2.0,3.0,0.0,0.0,1.45,4.1,7.5,1.42,4.52,8.32,,Super League,,20241130_AEK_Aris,71.36871210872437,1.95,0.23,54.7,45.3
2024-11-30,Levadeiakos,Panetolikos,1,1,2.0,4.0,6.0,0.0,5.0,0.0,7.0,5.0,1.0,1.0,2.38,3.2,3.0,2.24,2.93,3.98,,Super League,,20241130_Levadeiakos_Panetolikos,-32.81796154929498,0.05,1.02,46.2,53.8
2024-11-30,Volos NFC,Lamia,0,0,6.0,4.0,4.0,5.0,6.0,4.0,4.0,3.0,0.0,0.0,1.95,3.25,4.1,1.93,3.12,4.9,,Super League,,20241130_Volos-NFC_Lamia,41.807542994179585,0.78,1.09,53.0,47.0
2024-12-01,OFI Crete,Olympiakos,0,2,3.0,5.0,7.0,8.0,4.0,6.0,2.0,3.0,0.0,0.0,8.5,4.2,1.42,9.47,5.14,1.34,,Super League,,20241201_OFI-Crete_Olympiakos,-166.3994454785045,1.26,0.33,43.7,56.3
2024-12-01,PAOK,Athens Kallithea,2,2,5.0,4.0,3.0,5.0,7.0,4.0,1.0,5.0,0.0,0.0,1.25,6.0,11.0,1.24,6.54,11.06,,Super League,,20241201_PAOK_Athens-Kallithea,195.0677872520862,0.77,1.21,62.5,37.5
2024-12-01,Panathinaikos,Atromitos,1,1,4.0,2.0,5.0,2.0,6.0,1.0,1.0,6.0,0.0,0.0,1.48,4.1,7.0,1.49,4.41,6.77,,Super League,,20241201_Panathinaikos_Atromitos,155.20256578963154,1.42,0.74,59.1,40.9
2024-12-01,Panserraikos,Asteras Tripolis,2,1,15.0,11.0,5.0,3.0,7.0,5.0,2.0,1.0,0.0,0.0,2.8,3.25,2.5,2.5,2.9,3.4,,Super League,,20241201_Panserraikos_Asteras-Tripolis,-8.20947127980412,0.81,1.36,46.3,53.7
2024-12-07,Aris,Atromitos,2,1,10.0,14.0,2.0,2.0,1.0,5.0,3.0,3.0,0.0,0.0,1.83,3.25,4.75,2.11,3.04,4.24,,Super League,,20241207_Aris_Atromitos,76.93030952188565,0.34,0.77,50.5,49.5
2024-12-07,Olympiakos,Volos NFC,3,0,8.0,0.0,7.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,1.13,8.5,19.0,1.16,7.9,17.57,,Super League,,20241207_Olympiakos_Volos-NFC,191.96054445465188,1.57,1.56,57.2,42.8
2024-12-08,Asteras Tripolis,Panathinaikos,0,1,6.0,7.0,8.0,9.0,6.0,9.0,5.0,2.0,0.0,0.0,5.75,3.4,1.67,6.12,4.05,1.58,,Super League,,20241208_Asteras-Tripolis_Panathinaikos,-161.59990853782165,1.2,0.08,42.7,57.3
2024-12-08,Lamia,Panetolikos,0,1,9.0,2.0,2.0,4.0,5.0,1.0,2.0,4.0,0.0,0.0,2.75,3.2,2.6,2.59,2.76,3.46,,Super League,,20241208_Lamia_Panetolikos,-87.68914975506891,0.98,1.09,41.0,59.0
2024-12-08,OFI Crete,AEK,1,2,4.0,5.0,0.0,2.0,0.0,14.0,5.0,5.0,1.0,0.0,7.5,4.33,1.42,9.24,5.54,1.32,,Super League,,20241208_OFI-Crete_AEK,-174.75657278478184,1.09,1.59,49.2,50.8
2024-12-08,Panserraikos,PAOK,1,4,3.0,14.0,1.0,5.0,4.0,7.0,3.0,1.0,1.0,0.0,9.5,4.75,1.33,8.49,5.04,1.37,,Super League,,20241208_Panserraikos_PAOK,-169.29879383523735,0.41,1.74,47.8,52.2
2024-12-09,Athens Kallithea,Levadeiakos,2,4,6.0,6.0,2.0,2.0,6.0,5.0,3.0,8.0,0.0,0.0,2.45,3.0,3.2,2.46,2.93,3.44,,Super League,,20241209_Athens-Kallithea_Levadeiakos,-12.280310062500575,1.75,1.69,49.8,50.2
2024-12-14,Atromitos,OFI Crete,0,0,3.0,0.0,6.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0,1.9,3.3,4.33,1.79,3.4,5.31,,Super League,,20241214_Atromitos_OFI-Crete,4.360243367903195,1.08,0.05,46.3,53.7
2024-12-14,Lamia,AEK,0,1,1.0,3.0,1.0,8.0,2.0,8.0,2.0,2.0,0.0,0.0,13.0,5.75,1.22,12.94,5.65,1.27,,Super League,,20241214_Lamia_AEK,-241.4009515817895,0.05,2.13,32.9,67.1
2024-12-14,Volos NFC,Asteras Tripolis,2,1,3.0,6.0,1.0,6.0,1.0,10.0,4.0,2.0,0.0,0.0,2.5,3.1,2.9,2.13,3.07,4.09,,Super League,,20241214_Volos-NFC_Asteras-Tripolis,-2.2941557428789565,0.49,1.11,53.2,46.8
2024-12-15,Aris,Panserraikos,1,0,13.0,11.0,9.0,4.0,6.0,3.0,6.0,5.0,1.0,0.0,1.5,4.33,6.0,1.69,3.67,5.6,,Super League,,20241215_Aris_Panserraikos,92.99153834635513,0.29,0.89,51.6,48.4
2024-12-15,Levadeiakos,Panathinaikos,0,1,2.0,5.0,1.0,9.0,1.0,11.0,2.0,1.0,0.0,0.0,8.0,4.2,1.42,7.83,4.32,1.46,,Super League,,20241215_Levadeiakos_Panathinaikos,-141.72679120619887,1.2,0.54,41.9,58.1
2024-12-15,Panetolikos,PAOK,0,1,2.0,8.0,3.0,3.0,3.0,7.0,4.0,3.0,0.0,0.0,7.0,4.1,1.48,6.05,4.06,1.58,,Super League,,20241215_Panetolikos_PAOK,-137.55381255861516,0.35,0.73,48.4,51.6
2024-12-16,Athens Kallithea,Olympiakos,1,1,1.0,3.0,1.0,5.0,5.0,4.0,2.0,3.0,0.0,0.0,10.0,4.75,1.33,10.55,5.44,1.31,,Super League,,20241216_Athens-Kallithea_Olympiakos,-203.59010836434163,1.69,1.47,46.0,54.0
2024-12-21,Olympiakos,Lamia,1,0,5.0,3.0,12.0,2.0,8.0,0.0,0.0,3.0,0.0,0.0,1.14,7.5,19.0,1.12,9.36,23.69,,Super League,,20241221_Olympiakos_Lamia,244.36254457439736,0.81,0.05,52.1,47.9
2024-12-22,AEK,Levadeiakos,1,1,10.0,2.0,16.0,2.0,9.0,2.0,2.0,7.0,0.0,0.0,1.18,6.5,17.0,1.19,7.13,15.36,,Super League,,20241222_AEK_Levadeiakos,175.80620336483526,1.0,0.11,56.5,43.5
2024-12-22,PAOK,Atromitos,3,0,7.0,1.0,5.0,3.0,7.0,6.0,2.0,4.0,0.0,1.0,1.5,4.0,7.0,1.33,5.32,9.49,,Super League,,20241222_PAOK_Atromitos,192.79249029895414,1.92,0.06,62.6,37.4
2024-12-22,Panathinaikos,Athens Kallithea,1,0,31.0,2.0,10.0,1.0,17.0,3.0,5.0,5.0,0.0,1.0,1.22,6.0,13.0,1.2,6.63,16.34,,Super League,,20241222_Panathinaikos_Athens-Kallithea,178.1946995183091,1.5,1.27,58.8,41.2
2024-12-22,Panserraikos,Panetolikos,0,0,3.0,4.0,10.0,7.0,4.0,6.0,3.0,1.0,0.0,0.0,2.38,3.2,3.1,2.54,2.86,3.39,,Super League,,20241222_Panserraikos_Panetolikos,-46.27573229834229,0.71,0.4,48.4,51.6
2024-12-23,Asteras Tripolis,Aris,2,1,12.0,8.0,5.0,4.0,1.0,3.0,1.0,3.0,0.0,0.0,3.3,3.1,2.3,2.96,2.96,2.76,,Super League,,20241223_Asteras-Tripolis_Aris,-130.5047088921292,1.13,1.11,50.6,49.4
2024-12-23,OFI Crete,Volos NFC,4,0,7.0,2.0,4.0,5.0,3.0,5.0,6.0,4.0,0.0,1.0,2.15,3.2,3.6,2.22,3.1,3.76,,Super League,,20241223_OFI-Crete_Volos-NFC,-0.13333676721572374,1.54,0.45,48.5,51.5
2025-01-04,Athens Kallithea,Lamia,2,1,4.0,4.0,8.0,5.0,3.0,4.0,0.0,0.0,0.0,1.0,2.25,3.2,3.25,2.09,3.03,4.31,,Super League,,20250104_Athens-Kallithea_Lamia,51.808927974249855,1.27,1.52,54.7,45.3
2025-01-05,Aris,OFI Crete,0,2,2.0,2.0,8.0,4.0,12.0,2.0,5.0,3.0,2.0,0.0,1.6,3.9,5.5,1.73,3.62,5.3,,Super League,,20250105_Aris_OFI-Crete,80.46232314491795,0.97,0.87,52.4,47.6
2025-01-05,Atromitos,Asteras Tripolis,0,1,1.0,1.0,6.0,12.0,4.0,8.0,2.0,4.0,0.0,0.0,1.95,3.4,3.8,2.11,2.82,4.73,,Super League,,20250105_Atromitos_Asteras-Tripolis,3.5334597072298948,0.82,1.42,55.8,44.2
2025-01-05,Levadeiakos,Panserraikos,1,0,3.0,0.0,16.0,6.0,5.0,4.0,5.0,2.0,1.0,1.0,2.0,3.2,4.0,2.01,3.11,4.54,,Super League,,20250105_Levadeiakos_Panserraikos,22.396225800533557,0.05,1.08,52.9,47.1
2025-01-05,Panathinaikos,PAOK,2,1,10.0,2.0,9.0,1.0,9.0,2.0,1.0,5.0,0.0,1.0,2.15,3.3,3.4,2.25,3.18,3.56,,Super League,,20250105_Panathinaikos_PAOK,-23.581934311190253,1.19,1.49,55.2,44.8
2025-01-05,Volos NFC,AEK,2,4,4.0,9.0,3.0,10.0,3.0,5.0,1.0,2.0,0.0,0.0,10.0,5.25,1.3,12.25,5.6,1.28,,Super League,,20250105_Volos-NFC_AEK,-198.51536912789356,1.28,1.36,51.3,48.7
2025-01-06,Panetolikos,Olympiakos,0,2,1.0,6.0,3.0,12.0,0.0,8.0,3.0,1.0,1.0,0.0,8.5,4.5,1.38,9.83,4.63,1.38,,Super League,,20250106_Panetolikos_Olympiakos,-147.61189945222645,0.69,1.68,46.8,53.2
2025-01-11,Olympiakos,Aris,2,1,5.0,3.0,10.0,2.0,6.0,0.0,2.0,3.0,0.0,1.0,1.33,4.75,10.0,1.26,5.61,13.99,,Super League,,20250111_Olympiakos_Aris,119.80669685500015,1.49,1.06,52.5,47.5
2025-01-12,AEK,Athens Kallithea,2,0,4.0,1.0,21.0,5.0,9.0,3.0,2.0,3.0,1.0,0.0,1.14,8.5,15.0,1.15,8.1,18.42,,Super League,,20250112_AEK_Athens-Kallithea,193.86669176268015,0.77,0.91,55.3,44.7
2025-01-12,Lamia,Atromitos,0,3,2.0,5.0,9.0,3.0,6.0,1.0,2.0,3.0,0.0,0.0,3.5,3.1,2.2,3.83,2.78,2.39,,Super League,,20250112_Lamia_Atromitos,-59.662625445719414,0.34,2.0,53.1,46.9
2025-01-12,PAOK,Volos NFC,1,2,4.0,6.0,13.0,3.0,15.0,3.0,2.0,2.0,0.0,0.0,1.22,5.75,13.0,1.16,7.84,18.48,,Super League,,20250112_PAOK_Volos-NFC,207.66295988690285,0.64,0.05,65.6,34.4
2025-01-12,Panserraikos,Panathinaikos,2,2,3.0,5.0,7.0,7.0,1.0,6.0,5.0,2.0,0.0,1.0,7.5,4.2,1.44,7.57,4.59,1.44,,Super League,,20250112_Panserraikos_Panathinaikos,-203.61455577045035,1.24,1.97,54.7,45.3
2025-01-13,Asteras Tripolis,Panetolikos,2,0,4.0,6.0,5.0,5.0,4.0,4.0,1.0,2.0,0.0,0.0,2.1,3.2,3.6,1.74,3.38,5.86,,Super League,,20250113_Asteras-Tripolis_Panetolikos,-28.857865767014573,0.42,0.4,50.4,49.6
2025-01-13,OFI Crete,Levadeiakos,0,0,5.0,3.0,18.0,8.0,3.0,5.0,2.0,7.0,0.0,0.0,2.1,3.2,3.6,2.21,3.11,3.7,,Super League,,20250113_OFI-Crete_Levadeiakos,-6.534344629355928,0.39,0.62,48.4,51.6
2025-01-18,Athens Kallithea,Volos NFC,2,0,4.0,2.0,9.0,11.0,3.0,3.0,3.0,2.0,0.0,0.0,2.38,3.0,3.3,2.43,2.88,3.58,,Super League,,20250118_Athens-Kallithea_Volos-NFC,-8.091236281104102,1.56,1.06,46.7,53.3
2025-01-19,Aris,PAOK,0,0,2.0,5.0,10.0,10.0,5.0,3.0,1.0,1.0,0.0,0.0,3.6,3.2,2.1,4.31,3.44,1.93,,Super League,,20250119_Aris_PAOK,-101.84524252651113,0.45,0.88,34.8,65.2
2025-01-19,Atromitos,Olympiakos,1,2,2.0,8.0,3.0,9.0,3.0,5.0,1.0,2.0,0.0,0.0,6.5,3.9,1.53,7.97,3.93,1.51,,Super League,,20250119_Atromitos_Olympiakos,-209.61520121244007,2.15,0.86,49.0,51.0
2025-01-19,Levadeiakos,Asteras Tripolis,1,2,3.0,3.0,3.0,7.0,2.0,5.0,1.0,4.0,0.0,0.0,2.5,3.0,3.1,2.9,2.65,3.16,,Super League,,20250119_Levadeiakos_Asteras-Tripolis,13.351430360098902,1.26,0.05,52.1,47.9
2025-01-19,Panathinaikos,AEK,1,0,2.0,2.0,3.0,7.0,0.0,7.0,4.0,2.0,0.0,0.0,2.8,3.1,2.7,3.08,3.03,2.61,,Super League,,20250119_Panathinaikos_AEK,-12.66178994979191,1.08,0.66,52.2,47.8
2025-01-19,Panetolikos,OFI Crete,1,0,4.0,4.0,6.0,5.0,4.0,4.0,1.0,6.0,0.0,0.0,2.4,3.2,3.0,2.94,2.78,2.95,,Super League,,20250119_Panetolikos_OFI-Crete,-4.3994024890123455,0.28,1.02,53.1,46.9
2025-01-20,Panserraikos,Lamia,2,0,6.0,1.0,11.0,7.0,4.0,3.0,2.0,3.0,0.0,0.0,1.95,3.3,4.0,1.87,3.26,5.0,,Super League,,20250120_Panserraikos_Lamia,78.37740209787808,1.56,0.86,51.7,48.3
2025-01-24,Volos NFC,Atromitos,0,1,2.0,2.0,7.0,4.0,4.0,2.0,5.0,3.0,0.0,1.0,3.2,2.9,2.5,3.02,2.78,2.87,,Super League,,20250124_Volos-NFC_Atromitos,-1.9488177279238244,1.46,1.74,44.4,55.6
2025-01-25,AEK,Panetolikos,1,0,4.0,1.0,11.0,4.0,7.0,4.0,1.0,3.0,0.0,0.0,1.17,6.5,19.0,1.17,7.34,17.66,,Super League,,20250125_AEK_Panetolikos,151.21948781222318,1.4,0.96,53.1,46.9
2025-01-25,Asteras Tripolis,Athens Kallithea,1,0,5.0,3.0,10.0,5.0,7.0,3.0,3.0,3.0,0.0,1.0,1.91,3.3,4.33,1.75,3.38,5.69,,Super League,,20250125_Asteras-Tripolis_Athens-Kallithea,27.214943882354873,1.29,1.53,47.8,52.2
2025-01-25,OFI Crete,Panserraikos,3,2,10.0,5.0,12.0,11.0,9.0,8.0,7.0,3.0,1.0,0.0,2.05,3.3,3.8,1.81,3.52,4.84,,Super League,,20250125_OFI-Crete_Panserraikos,10.728134782999632,1.57,1.93,43.8,56.2
2025-01-26,Lamia,Aris,0,2,1.0,8.0,4.0,10.0,3.0,7.0,1.0,2.0,1.0,0.0,4.75,3.1,1.9,4.76,3.11,1.96,,Super League,,20250126_Lamia_Aris,-166.11078081796268,1.18,1.16,41.2,58.8
2025-01-26,Olympiakos,Panathinaikos,1,1,4.0,4.0,6.0,4.0,2.0,2.0,3.0,7.0,1.0,1.0,1.9,3.3,4.5,1.9,3.24,4.86,,Super League,,20250126_Olympiakos_Panathinaikos,12.943695205528456,1.6,0.88,48.0,52.0
2025-01-26,PAOK,Levadeiakos,1,0,1.0,5.0,12.0,5.0,10.0,3.0,0.0,4.0,0.0,0.0,1.29,5.25,11.0,1.3,5.49,10.47,,Super League,,20250126_PAOK_Levadeiakos,147.56014108014824,0.19,0.64,57.1,42.9
2025-02-01,Panathinaikos,OFI Crete,3,2,10.0,5.0,10.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,1.3,5.0,11.0,1.31,5.59,9.61,,Super League,,20250201_Panathinaikos_OFI-Crete,172.1537091538844,0.13,0.21,48.8,51.2
2025-02-01,Panserraikos,Volos NFC,1,1,4.0,5.0,4.0,8.0,4.0,4.0,6.0,5.0,0.0,0.0,2.15,3.3,3.4,2.28,3.06,3.67,,Super League,,20250201_Panserraikos_Volos-NFC,15.91305644523095,2.48,0.79,46.9,53.1
2025-02-02,Athens Kallithea,Aris,0,1,1.0,1.0,15.0,10.0,10.0,4.0,4.0,3.0,0.0,0.0,4.33,3.1,1.95,3.54,3.07,2.32,,Super League,,20250202_Athens-Kallithea_Aris,-85.92509726913977,1.15,0.85,50.0,50.0
2025-02-02,Levadeiakos,Olympiakos,0,1,3.0,3.0,4.0,11.0,3.0,6.0,4.0,1.0,0.0,0.0,8.5,4.2,1.4,8.96,4.58,1.4,,Super League,,20250202_Levadeiakos_Olympiakos,-197.24851864455695,0.36,0.77,50.4,49.6
2025-02-02,PAOK,AEK,1,2,5.0,6.0,5.0,9.0,3.0,3.0,3.0,8.0,0.0,0.0,2.6,3.2,2.7,2.8,3.06,2.82,,Super League,,20250202_PAOK_AEK,-17.6841532134888,0.75,0.58,45.9,54.1
2025-02-02,Panetolikos,Atromitos,0,1,0.0,8.0,4.0,12.0,0.0,5.0,3.0,2.0,1.0,0.0,3.0,2.9,2.6,2.94,2.65,3.12,,Super League,,20250202_Panetolikos_Atromitos,25.27739419784666,1.96,0.26,52.9,47.1
2025-02-03,Asteras Tripolis,Lamia,1,0,3.0,1.0,8.0,8.0,3.0,4.0,2.0,4.0,1.0,1.0,1.67,3.5,5.5,1.51,3.89,8.11,,Super League,,20250203_Asteras-Tripolis_Lamia,142.85112378741542,0.05,1.04,52.9,47.1
2025-02-08,OFI Crete,PAOK,0,5,1.0,12.0,5.0,11.0,4.0,5.0,2.0,3.0,1.0,0.0,3.7,3.5,1.95,4.97,4.05,1.68,,Super League,,20250208_OFI-Crete_PAOK,-144.00132410882634,0.05,2.49,45.9,54.1
2025-02-08,Volos NFC,Panetolikos,0,1,1.0,2.0,12.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,2.35,2.88,3.6,2.09,2.92,4.56,,Super League,,20250208_Volos-NFC_Panetolikos,-37.67084716313684,0.61,0.05,47.3,52.7
2025-02-09,AEK,Panserraikos,5,0,11.0,4.0,16.0,6.0,10.0,1.0,2.0,3.0,0.0,0.0,1.14,8.5,17.0,1.15,8.37,18.4,,Super League,,20250209_AEK_Panserraikos,212.50431603704396,1.2,0.86,53.1,46.9
2025-02-09,Aris,Panathinaikos,2,0,6.0,2.0,7.0,9.0,5.0,7.0,3.0,1.0,0.0,0.0,4.0,3.4,1.91,3.63,3.15,2.24,,Super League,,20250209_Aris_Panathinaikos,-116.19648966712089,1.45,1.11,45.0,55.0
2025-02-09,Olympiakos,Asteras Tripolis,1,1,5.0,2.0,19.0,2.0,12.0,0.0,3.0,6.0,0.0,0.0,1.29,5.0,12.0,1.25,5.84,13.89,,Super League,,20250209_Olympiakos_Asteras-Tripolis,165.93610177634605,1.19,0.11,58.8,41.2
2025-02-10,Atromitos,Athens Kallithea,1,2,6.0,3.0,11.0,8.0,10.0,6.0,4.0,5.0,0.0,0.0,1.85,3.2,5.0,2.02,3.11,4.48,,Super League,,20250210_Atromitos_Athens-Kallithea,30.438696745524794,0.62,1.28,48.2,51.8
2025-02-10,Lamia,Levadeiakos,0,2,2.0,6.0,15.0,3.0,9.0,5.0,5.0,4.0,0.0,0.0,3.3,3.1,2.35,3.41,2.97,2.44,,Super League,,20250210_Lamia_Levadeiakos,-114.52027368620315,0.13,1.46,44.7,55.3
2025-02-15,AEK,Atromitos,2,1,4.0,3.0,18.0,4.0,6.0,0.0,3.0,3.0,0.0,0.0,1.22,5.5,15.0,1.25,5.64,14.42,,Super League,,20250215_AEK_Atromitos,207.6877227802222,1.89,1.23,59.9,40.1
2025-02-15,OFI Crete,Asteras Tripolis,2,1,6.0,2.0,13.0,2.0,4.0,4.0,5.0,4.0,1.0,1.0,2.38,3.2,3.0,2.28,3.07,3.66,,Super League,,20250215_OFI-Crete_Asteras-Tripolis,-43.22523809827385,0.62,1.13,45.2,54.8
2025-02-16,Levadeiakos,Aris,4,1,6.0,1.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,3.6,3.25,2.1,3.81,3.32,2.1,,Super League,,20250216_Levadeiakos_Aris,-89.02311809315347,1.34,1.83,44.4,55.6
2025-02-16,PAOK,Lamia,7,0,10.0,1.0,8.0,4.0,8.0,3.0,1.0,1.0,0.0,0.0,1.14,7.0,19.0,1.15,7.88,19.87,,Super League,,20250216_PAOK_Lamia,286.3797589757262,1.58,0.66,57.1,42.9
2025-02-16,Panathinaikos,Volos NFC,2,1,7.0,2.0,11.0,4.0,6.0,3.0,3.0,3.0,0.0,0.0,1.25,5.5,12.0,1.34,5.21,9.52,,Super League,,20250216_Panathinaikos_Volos-NFC,222.83590638030137,1.17,0.99,53.9,46.1
2025-02-16,Panetolikos,Athens Kallithea,2,0,3.0,5.0,11.0,5.0,6.0,3.0,1.0,2.0,0.0,0.0,2.3,3.0,3.4,2.56,2.86,3.34,,Super League,,20250216_Panetolikos_Athens-Kallithea,27.628400701398732,0.24,0.59,41.2,58.8
2025-02-16,Panserraikos,Olympiakos,0,4,1.0,10.0,4.0,10.0,0.0,7.0,0.0,1.0,0.0,0.0,15.0,5.75,1.2,18.42,9.48,1.12,,Super League,,20250216_Panserraikos_Olympiakos,-224.7007792876252,0.66,1.37,38.5,61.5
