date,home_team,away_team,team,scorer,minute,own_goal,penalty,MATCH_ID
2024-11-15,IDN,JPN,JPN,Hidemasa Morita,49.0,False,False,20241115_IDN_JPN
2024-11-15,IDN,JPN,JPN,Yukinari Sugawara,69.0,False,False,20241115_IDN_JPN
2024-11-15,LUX,BUL,BUL,Andrian Kraev,23.0,False,False,20241115_LUX_BUL
2024-11-15,NZL,VAN,NZL,Matthew Garbett,11.0,False,False,20241115_NZL_VAN
2024-11-15,NZL,VAN,VAN,Jordy Tasip,17.0,False,False,20241115_NZL_VAN
2024-11-15,NZL,VAN,NZL,Chris Wood,23.0,False,False,20241115_NZL_VAN
2024-11-15,NZL,VAN,NZL,Chris Wood,24.0,False,False,20241115_NZL_VAN
2024-11-15,NZL,VAN,NZL,Tyler Bindon,32.0,False,False,20241115_NZL_VAN
2024-11-15,NZL,VAN,NZL,Brian Kaltak,38.0,True,False,20241115_NZL_VAN
2024-11-15,NZL,VAN,NZL,Elijah Just,74.0,False,False,20241115_NZL_VAN
2024-11-15,NZL,VAN,NZL,Sarpreet Singh,82.0,False,False,20241115_NZL_VAN
2024-11-15,NZL,VAN,NZL,Callum McCowatt,89.0,False,False,20241115_NZL_VAN
2024-11-15,NIR,BLR,NIR,Daniel Ballard,50.0,False,False,20241115_NIR_BLR
2024-11-15,NIR,BLR,NIR,Dion Charles,63.0,False,True,20241115_NIR_BLR
2024-11-15,POR,POL,POR,Rafael Leão,59.0,False,False,20241115_POR_POL
2024-11-15,POR,POL,POR,Cristiano Ronaldo,72.0,False,True,20241115_POR_POL
2024-11-15,POR,POL,POR,Bruno Fernandes,80.0,False,False,20241115_POR_POL
2024-11-15,POR,POL,POR,Pedro Neto,83.0,False,False,20241115_POR_POL
2024-11-15,POR,POL,POR,Cristiano Ronaldo,87.0,False,False,20241115_POR_POL
2024-11-15,POR,POL,POL,Dominik Marczuk,88.0,False,False,20241115_POR_POL
2024-11-15,Samoa,TAH,TAH,Eddy Kaspard,59.0,False,False,20241115_Samoa_TAH
2024-11-15,Samoa,TAH,TAH,Benoît Mathon,65.0,False,False,20241115_Samoa_TAH
2024-11-15,Samoa,TAH,TAH,Teaonui Tehau,87.0,False,False,20241115_Samoa_TAH
2024-11-15,SMR,GIB,GIB,Liam Walker,11.0,False,True,20241115_SMR_GIB
2024-11-15,SMR,GIB,SMR,Nicola Nanni,90.0,False,True,20241115_SMR_GIB
2024-11-15,SCO,CRO,SCO,John McGinn,86.0,False,False,20241115_SCO_CRO
2024-11-15,SUI,SRB,SUI,Zeki Amdouni,78.0,False,False,20241115_SUI_SRB
2024-11-15,SUI,SRB,SRB,Aleksa Terzić,88.0,False,False,20241115_SUI_SRB
2024-11-15,URU,COL,COL,Juan Fernando Quintero,31.0,False,False,20241115_URU_COL
2024-11-15,URU,COL,URU,Davinson Sánchez,57.0,True,False,20241115_URU_COL
2024-11-15,URU,COL,URU,Rodrigo Aguirre,60.0,False,False,20241115_URU_COL
2024-11-15,URU,COL,URU,Manuel Ugarte,90.0,False,False,20241115_URU_COL
2024-11-15,URU,COL,COL,Andrés Gómez,90.0,False,False,20241115_URU_COL
2024-11-16,AND,MDA,MDA,Virgiliu Postolachi,90.0,False,False,20241116_AND_MDA
2024-11-16,GEO,UKR,UKR,Solomon Kverkvelia,7.0,True,False,20241116_GEO_UKR
2024-11-16,GEO,UKR,GEO,Georges Mikautadze,76.0,False,False,20241116_GEO_UKR
2024-11-16,GER,BIH,GER,Jamal Musiala,2.0,False,False,20241116_GER_BIH
2024-11-16,GER,BIH,GER,Tim Kleindienst,23.0,False,False,20241116_GER_BIH
2024-11-16,GER,BIH,GER,Kai Havertz,37.0,False,False,20241116_GER_BIH
2024-11-16,GER,BIH,GER,Florian Wirtz,50.0,False,False,20241116_GER_BIH
2024-11-16,GER,BIH,GER,Florian Wirtz,57.0,False,False,20241116_GER_BIH
2024-11-16,GER,BIH,GER,Leroy Sané,66.0,False,False,20241116_GER_BIH
2024-11-16,GER,BIH,GER,Tim Kleindienst,79.0,False,False,20241116_GER_BIH
2024-11-16,MNE,ISL,ISL,Orri Óskarsson,74.0,False,False,20241116_MNE_ISL
2024-11-16,MNE,ISL,ISL,Ísak Bergmann Jóhannesson,88.0,False,False,20241116_MNE_ISL
2024-11-16,NED,HUN,NED,Wout Weghorst,21.0,False,True,20241116_NED_HUN
2024-11-16,NED,HUN,NED,Cody Gakpo,45.0,False,True,20241116_NED_HUN
2024-11-16,NED,HUN,NED,Denzel Dumfries,64.0,False,False,20241116_NED_HUN
2024-11-16,NED,HUN,NED,Teun Koopmeiners,86.0,False,False,20241116_NED_HUN
2024-11-16,SWE,SVK,SWE,Viktor Gyökeres,3.0,False,False,20241116_SWE_SVK
2024-11-16,SWE,SVK,SVK,Dávid Hancko,19.0,False,False,20241116_SWE_SVK
2024-11-16,SWE,SVK,SWE,Alexander Isak,48.0,False,False,20241116_SWE_SVK
2024-11-17,AUT,SVN,AUT,Romano Schmid,27.0,False,False,20241117_AUT_SVN
2024-11-17,AUT,SVN,SVN,Adam Gnezda Čerin,81.0,False,False,20241117_AUT_SVN
2024-11-17,ENG,IRL,ENG,Harry Kane,53.0,False,True,20241117_ENG_IRL
2024-11-17,ENG,IRL,ENG,Anthony Gordon,56.0,False,False,20241117_ENG_IRL
2024-11-17,ENG,IRL,ENG,Conor Gallagher,58.0,False,False,20241117_ENG_IRL
2024-11-17,ENG,IRL,ENG,Jarrod Bowen,76.0,False,False,20241117_ENG_IRL
2024-11-17,ENG,IRL,ENG,Taylor Harwood-Bellis,79.0,False,False,20241117_ENG_IRL
2024-11-17,FIJ,NCL,FIJ,Roy Krishna,45.0,False,True,20241117_FIJ_NCL
2024-11-17,FIJ,NCL,NCL,Jean-Jacques Katrawa,59.0,False,False,20241117_FIJ_NCL
2024-11-17,FIN,GRE,GRE,Anastasios Bakasetas,52.0,False,False,20241117_FIN_GRE
2024-11-17,FIN,GRE,GRE,Christos Tzolis,56.0,False,False,20241117_FIN_GRE
2024-11-17,ISR,BEL,ISR,Yarden Shua,86.0,False,False,20241117_ISR_BEL
2024-11-17,ITA,FRA,FRA,Adrien Rabiot,2.0,False,False,20241117_ITA_FRA
2024-11-17,ITA,FRA,FRA,Guglielmo Vicario,33.0,True,False,20241117_ITA_FRA
2024-11-17,ITA,FRA,ITA,Andrea Cambiaso,35.0,False,False,20241117_ITA_FRA
2024-11-17,ITA,FRA,FRA,Adrien Rabiot,65.0,False,False,20241117_ITA_FRA
2024-11-17,LVA,ARM,ARM,Eduard Spertsyan,48.0,False,False,20241117_LVA_ARM
2024-11-17,LVA,ARM,LVA,Roberts Uldriķis,70.0,False,False,20241117_LVA_ARM
2024-11-17,LVA,ARM,ARM,Artur Miranyan,74.0,False,False,20241117_LVA_ARM
2024-11-17,MKD,FRO,MKD,Bojan Miovski,62.0,False,False,20241117_MKD_FRO
2024-11-17,NOR,KAZ,NOR,Erling Haaland,23.0,False,False,20241117_NOR_KAZ
2024-11-17,NOR,KAZ,NOR,Erling Haaland,37.0,False,False,20241117_NOR_KAZ
2024-11-17,NOR,KAZ,NOR,Alexander Sørloth,41.0,False,False,20241117_NOR_KAZ
2024-11-17,NOR,KAZ,NOR,Erling Haaland,71.0,False,False,20241117_NOR_KAZ
2024-11-17,NOR,KAZ,NOR,Antonio Nusa,76.0,False,False,20241117_NOR_KAZ
2024-11-17,PNG,SOL,SOL,Junior David,41.0,False,False,20241117_PNG_SOL
2024-11-17,PNG,SOL,SOL,Micah Lea'alafa,68.0,False,False,20241117_PNG_SOL
2024-11-17,PNG,SOL,PNG,Tommy Semmy,90.0,False,False,20241117_PNG_SOL
2024-11-18,BUL,BLR,BUL,Vasil Panayotov,12.0,False,False,20241118_BUL_BLR
2024-11-18,BUL,BLR,BLR,Yury Kavalyow,70.0,False,False,20241118_BUL_BLR
2024-11-18,CRO,POR,POR,João Félix,33.0,False,False,20241118_CRO_POR
2024-11-18,CRO,POR,CRO,Joško Gvardiol,65.0,False,False,20241118_CRO_POR
2024-11-18,KVX,LTU,KVX,Muharrem Jashari,5.0,False,False,20241118_KVX_LTU
2024-11-18,LIE,SMR,LIE,Aron Sele,40.0,False,False,20241118_LIE_SMR
2024-11-18,LIE,SMR,SMR,Lorenzo Lazzari,46.0,False,False,20241118_LIE_SMR
2024-11-18,LIE,SMR,SMR,Nicola Nanni,66.0,False,True,20241118_LIE_SMR
2024-11-18,LIE,SMR,SMR,Alessandro Golinucci,76.0,False,False,20241118_LIE_SMR
2024-11-18,LUX,NIR,NIR,Isaac Price,19.0,False,False,20241118_LUX_NIR
2024-11-18,LUX,NIR,NIR,Conor Bradley,50.0,False,False,20241118_LUX_NIR
2024-11-18,LUX,NIR,LUX,Seid Korać,72.0,False,False,20241118_LUX_NIR
2024-11-18,LUX,NIR,LUX,Gerson Rodrigues,75.0,False,False,20241118_LUX_NIR
2024-11-18,NZL,Samoa,NZL,Callum McCowatt,24.0,False,False,20241118_NZL_Samoa
2024-11-18,NZL,Samoa,NZL,Chris Wood,28.0,False,False,20241118_NZL_Samoa
2024-11-18,NZL,Samoa,NZL,Chris Wood,34.0,False,False,20241118_NZL_Samoa
2024-11-18,NZL,Samoa,NZL,Chris Wood,60.0,False,False,20241118_NZL_Samoa
2024-11-18,NZL,Samoa,NZL,Marko Stamenić,62.0,False,False,20241118_NZL_Samoa
2024-11-18,NZL,Samoa,NZL,Francis de Vries,75.0,False,False,20241118_NZL_Samoa
2024-11-18,NZL,Samoa,NZL,Elijah Just,87.0,False,False,20241118_NZL_Samoa
2024-11-18,NZL,Samoa,NZL,Ben Waine,90.0,False,True,20241118_NZL_Samoa
2024-11-18,POL,SCO,SCO,John McGinn,3.0,False,False,20241118_POL_SCO
2024-11-18,POL,SCO,POL,Kamil Piątkowski,59.0,False,False,20241118_POL_SCO
2024-11-18,POL,SCO,SCO,Andy Robertson,90.0,False,False,20241118_POL_SCO
2024-11-18,ROU,CYP,ROU,Daniel Bîrligea,2.0,False,False,20241118_ROU_CYP
2024-11-18,ROU,CYP,ROU,Răzvan Marin,41.0,False,False,20241118_ROU_CYP
2024-11-18,ROU,CYP,CYP,Ioannis Pittas,52.0,False,False,20241118_ROU_CYP
2024-11-18,ROU,CYP,ROU,Răzvan Marin,80.0,False,False,20241118_ROU_CYP
2024-11-18,ROU,CYP,ROU,Florinel Coman,83.0,False,False,20241118_ROU_CYP
2024-11-18,ESP,SUI,ESP,Yeremy Pino,32.0,False,False,20241118_ESP_SUI
2024-11-18,ESP,SUI,SUI,Joël Monteiro,63.0,False,False,20241118_ESP_SUI
2024-11-18,ESP,SUI,ESP,Bryan Gil,68.0,False,False,20241118_ESP_SUI
2024-11-18,ESP,SUI,SUI,Andi Zeqiri,85.0,False,True,20241118_ESP_SUI
2024-11-18,ESP,SUI,ESP,Bryan Zaragoza,90.0,False,True,20241118_ESP_SUI
2024-11-18,TAH,VAN,TAH,Johnathan Spokeyjack,8.0,True,False,20241118_TAH_VAN
2024-11-18,TAH,VAN,TAH,Benoît Mathon,67.0,False,True,20241118_TAH_VAN
2024-11-19,ALB,UKR,UKR,Oleksandr Zinchenko,5.0,False,False,20241119_ALB_UKR
2024-11-19,ALB,UKR,UKR,Roman Yaremchuk,10.0,False,False,20241119_ALB_UKR
2024-11-19,ALB,UKR,ALB,Nedim Bajrami,75.0,False,True,20241119_ALB_UKR
2024-11-19,ARG,PER,ARG,Lautaro Martínez,55.0,False,False,20241119_ARG_PER
2024-11-19,BHR,AUS,AUS,Kusini Yengi,1.0,False,False,20241119_BHR_AUS
2024-11-19,BHR,AUS,BHR,Mahdi Abduljabbar,75.0,False,False,20241119_BHR_AUS
2024-11-19,BHR,AUS,BHR,Mahdi Abduljabbar,77.0,False,False,20241119_BHR_AUS
2024-11-19,BHR,AUS,AUS,Kusini Yengi,90.0,False,False,20241119_BHR_AUS
2024-11-19,BOL,PAR,BOL,Ervin Vaca,15.0,False,False,20241119_BOL_PAR
2024-11-19,BOL,PAR,PAR,Miguel Almirón,71.0,False,False,20241119_BOL_PAR
2024-11-19,BOL,PAR,BOL,Miguel Terceros,80.0,False,True,20241119_BOL_PAR
2024-11-19,BOL,PAR,PAR,Julio Enciso,90.0,False,False,20241119_BOL_PAR
2024-11-19,BIH,NED,NED,Brian Brobbey,24.0,False,False,20241119_BIH_NED
2024-11-19,BIH,NED,BIH,Ermedin Demirović,67.0,False,False,20241119_BIH_NED
2024-11-19,BRA,URU,URU,Federico Valverde,55.0,False,False,20241119_BRA_URU
2024-11-19,BRA,URU,BRA,Gerson,62.0,False,False,20241119_BRA_URU
2024-11-19,CHI,VEN,VEN,Jefferson Savarino,13.0,False,False,20241119_CHI_VEN
2024-11-19,CHI,VEN,CHI,Eduardo Vargas,20.0,False,False,20241119_CHI_VEN
2024-11-19,CHI,VEN,VEN,Rubén Ramírez,22.0,False,False,20241119_CHI_VEN
2024-11-19,CHI,VEN,CHI,Tomás Rincón,29.0,True,False,20241119_CHI_VEN
2024-11-19,CHI,VEN,CHI,Lucas Cepeda,38.0,False,False,20241119_CHI_VEN
2024-11-19,CHI,VEN,CHI,Lucas Cepeda,47.0,False,False,20241119_CHI_VEN
2024-11-19,CHN,JPN,JPN,Kōki Ogawa,39.0,False,False,20241119_CHN_JPN
2024-11-19,CHN,JPN,JPN,Ko Itakura,45.0,False,False,20241119_CHN_JPN
2024-11-19,CHN,JPN,CHN,Lin Liangming,48.0,False,False,20241119_CHN_JPN
2024-11-19,CHN,JPN,JPN,Kōki Ogawa,54.0,False,False,20241119_CHN_JPN
2024-11-19,COL,ECU,ECU,Enner Valencia,7.0,False,False,20241119_COL_ECU
2024-11-19,CZE,GEO,CZE,Pavel Šulc,3.0,False,False,20241119_CZE_GEO
2024-11-19,CZE,GEO,CZE,Adam Hložek,24.0,False,False,20241119_CZE_GEO
2024-11-19,CZE,GEO,GEO,Georges Mikautadze,60.0,False,False,20241119_CZE_GEO
2024-11-19,HUN,GER,GER,Felix Nmecha,76.0,False,False,20241119_HUN_GER
2024-11-19,HUN,GER,HUN,Dominik Szoboszlai,90.0,False,True,20241119_HUN_GER
2024-11-19,IDN,KSA,IDN,Marselino Ferdinan,32.0,False,False,20241119_IDN_KSA
2024-11-19,IDN,KSA,IDN,Marselino Ferdinan,57.0,False,False,20241119_IDN_KSA
2024-11-19,KUW,JOR,JOR,Yazan Al-Naimat,21.0,False,False,20241119_KUW_JOR
2024-11-19,KUW,JOR,KUW,Mohammad Daham,68.0,False,False,20241119_KUW_JOR
2024-11-19,KGZ,IRN,IRN,Mehdi Taremi,12.0,False,False,20241119_KGZ_IRN
2024-11-19,KGZ,IRN,IRN,Saleh Hardani,33.0,False,False,20241119_KGZ_IRN
2024-11-19,KGZ,IRN,KGZ,Joel Kojo,51.0,False,False,20241119_KGZ_IRN
2024-11-19,KGZ,IRN,KGZ,Joel Kojo,64.0,False,True,20241119_KGZ_IRN
2024-11-19,KGZ,IRN,IRN,Sardar Azmoun,76.0,False,False,20241119_KGZ_IRN
2024-11-19,MNE,TUR,MNE,Nikola Krstović,29.0,False,False,20241119_MNE_TUR
2024-11-19,MNE,TUR,TUR,Kenan Yıldız,37.0,False,False,20241119_MNE_TUR
2024-11-19,MNE,TUR,MNE,Nikola Krstović,45.0,False,False,20241119_MNE_TUR
2024-11-19,MNE,TUR,MNE,Nikola Krstović,73.0,False,False,20241119_MNE_TUR
2024-11-19,PRK,UZB,UZB,Abbosbek Fayzullaev,44.0,False,False,20241119_PRK_UZB
2024-11-19,OMA,IRQ,IRQ,Youssef Amyn,36.0,False,False,20241119_OMA_IRQ
2024-11-19,PLE,KOR,PLE,Zaid Qunbar,12.0,False,False,20241119_PLE_KOR
2024-11-19,PLE,KOR,KOR,Son Heung-min,16.0,False,False,20241119_PLE_KOR
2024-11-19,SVK,EST,SVK,David Strelec,72.0,False,False,20241119_SVK_EST
2024-11-19,SWE,AZE,SWE,Dejan Kulusevski,10.0,False,False,20241119_SWE_AZE
2024-11-19,SWE,AZE,SWE,Viktor Gyökeres,26.0,False,False,20241119_SWE_AZE
2024-11-19,SWE,AZE,SWE,Viktor Gyökeres,37.0,False,False,20241119_SWE_AZE
2024-11-19,SWE,AZE,SWE,Dejan Kulusevski,57.0,False,False,20241119_SWE_AZE
2024-11-19,SWE,AZE,SWE,Viktor Gyökeres,58.0,False,False,20241119_SWE_AZE
2024-11-19,SWE,AZE,SWE,Viktor Gyökeres,70.0,False,False,20241119_SWE_AZE
2024-11-19,UAE,QAT,UAE,Fábio Lima,4.0,False,False,20241119_UAE_QAT
2024-11-19,UAE,QAT,UAE,Fábio Lima,45.0,False,True,20241119_UAE_QAT
2024-11-19,UAE,QAT,UAE,Fábio Lima,45.0,False,False,20241119_UAE_QAT
2024-11-19,UAE,QAT,UAE,Fábio Lima,56.0,False,True,20241119_UAE_QAT
2024-11-19,UAE,QAT,UAE,Yahya Al-Ghassani,73.0,False,False,20241119_UAE_QAT
2024-11-19,WAL,ISL,ISL,Andri Guðjohnsen,8.0,False,False,20241119_WAL_ISL
2024-11-19,WAL,ISL,WAL,Liam Cullen,32.0,False,False,20241119_WAL_ISL
2024-11-19,WAL,ISL,WAL,Liam Cullen,45.0,False,False,20241119_WAL_ISL
2024-11-19,WAL,ISL,WAL,Brennan Johnson,65.0,False,False,20241119_WAL_ISL
2024-11-19,WAL,ISL,WAL,Harry Wilson,79.0,False,False,20241119_WAL_ISL
2025-03-19,CTA,MAD,CTA,Hugo Gambor,9.0,False,False,20250319_CTA_MAD
2025-03-19,CTA,MAD,MAD,Rayan Raveloson,17.0,False,False,20250319_CTA_MAD
2025-03-19,CTA,MAD,MAD,Rayan Raveloson,21.0,False,False,20250319_CTA_MAD
2025-03-19,CTA,MAD,MAD,Arnaud Randrianantenaina,49.0,False,False,20250319_CTA_MAD
2025-03-19,CTA,MAD,MAD,Lalaïna Rafanomezantsoa,89.0,False,False,20250319_CTA_MAD
2025-03-19,LBR,TUN,TUN,Hazem Mastouri,4.0,False,False,20250319_LBR_TUN
2025-03-20,ARM,GEO,GEO,Giorgi Kochorashvili,32.0,False,False,20250320_ARM_GEO
2025-03-20,ARM,GEO,GEO,Georges Mikautadze,37.0,False,False,20250320_ARM_GEO
2025-03-20,ARM,GEO,GEO,Georges Mikautadze,59.0,False,False,20250320_ARM_GEO
2025-03-20,AUS,IDN,AUS,Martin Boyle,18.0,False,True,20250320_AUS_IDN
2025-03-20,AUS,IDN,AUS,Nishan Velupillay,20.0,False,False,20250320_AUS_IDN
2025-03-20,AUS,IDN,AUS,Jackson Irvine,34.0,False,False,20250320_AUS_IDN
2025-03-20,AUS,IDN,AUS,Lewis Miller,61.0,False,False,20250320_AUS_IDN
2025-03-20,AUS,IDN,IDN,Ole Romeny,78.0,False,False,20250320_AUS_IDN
2025-03-20,AUS,IDN,AUS,Jackson Irvine,90.0,False,False,20250320_AUS_IDN
2025-03-20,AUT,SRB,AUT,Michael Gregoritsch,37.0,False,False,20250320_AUT_SRB
2025-03-20,AUT,SRB,SRB,Lazar Samardžić,61.0,False,False,20250320_AUT_SRB
2025-03-20,BRA,COL,BRA,Raphinha,6.0,False,True,20250320_BRA_COL
2025-03-20,BRA,COL,COL,Luis Díaz,41.0,False,False,20250320_BRA_COL
2025-03-20,BRA,COL,BRA,Vinícius Júnior,90.0,False,False,20250320_BRA_COL
2025-03-20,BUL,IRL,BUL,Marin Petkov,6.0,False,False,20250320_BUL_IRL
2025-03-20,BUL,IRL,IRL,Finn Azaz,21.0,False,False,20250320_BUL_IRL
2025-03-20,BUL,IRL,IRL,Matt Doherty,42.0,False,False,20250320_BUL_IRL
2025-03-20,CPV,MRI,CPV,Yannick Semedo,84.0,False,False,20250320_CPV_MRI
2025-03-20,COM,MLI,MLI,Dorgeles Nene,20.0,False,False,20250320_COM_MLI
2025-03-20,COM,MLI,MLI,Kamory Doumbia,55.0,False,False,20250320_COM_MLI
2025-03-20,COM,MLI,MLI,Kamory Doumbia,63.0,False,False,20250320_COM_MLI
2025-03-20,CRO,FRA,CRO,Ante Budimir,26.0,False,False,20250320_CRO_FRA
2025-03-20,CRO,FRA,CRO,Ivan Perišić,45.0,False,False,20250320_CRO_FRA
2025-03-20,DEN,POR,DEN,Rasmus Højlund,78.0,False,False,20250320_DEN_POR
2025-03-20,GAB,SEY,GAB,Jim Allevinah,3.0,False,False,20250320_GAB_SEY
2025-03-20,GAB,SEY,GAB,Denis Bouanga,30.0,False,False,20250320_GAB_SEY
2025-03-20,GAB,SEY,GAB,Denis Bouanga,63.0,False,False,20250320_GAB_SEY
2025-03-20,GAM,KEN,GAM,Musa Barrow,55.0,False,False,20250320_GAM_KEN
2025-03-20,GAM,KEN,GAM,Yankuba Minteh,61.0,False,False,20250320_GAM_KEN
2025-03-20,GAM,KEN,KEN,Michael Olunga,69.0,False,True,20250320_GAM_KEN
2025-03-20,GAM,KEN,KEN,Mohammed Bajaber,75.0,False,False,20250320_GAM_KEN
2025-03-20,GAM,KEN,GAM,Musa Barrow,84.0,False,False,20250320_GAM_KEN
2025-03-20,GAM,KEN,KEN,William Wilson,90.0,False,False,20250320_GAM_KEN
2025-03-20,GRE,SCO,SCO,Scott McTominay,33.0,False,True,20250320_GRE_SCO
2025-03-20,IRN,UAE,IRN,Sardar Azmoun,45.0,False,False,20250320_IRN_UAE
2025-03-20,IRN,UAE,IRN,Mohammad Mohebi,70.0,False,False,20250320_IRN_UAE
2025-03-20,IRQ,KUW,KUW,Yousef Nasser,39.0,False,False,20250320_IRQ_KUW
2025-03-20,IRQ,KUW,KUW,Yousef Nasser,70.0,False,False,20250320_IRQ_KUW
2025-03-20,IRQ,KUW,IRQ,Akam Hashim,90.0,False,False,20250320_IRQ_KUW
2025-03-20,IRQ,KUW,IRQ,Ibrahim Bayesh,90.0,False,False,20250320_IRQ_KUW
2025-03-20,ITA,GER,ITA,Sandro Tonali,9.0,False,False,20250320_ITA_GER
2025-03-20,ITA,GER,GER,Tim Kleindienst,49.0,False,False,20250320_ITA_GER
2025-03-20,ITA,GER,GER,Leon Goretzka,76.0,False,False,20250320_ITA_GER
2025-03-20,JPN,BHR,JPN,Daichi Kamada,66.0,False,False,20250320_JPN_BHR
2025-03-20,JPN,BHR,JPN,Takefusa Kubo,87.0,False,False,20250320_JPN_BHR
2025-03-20,JOR,PLE,JOR,Yazan Al-Arab,3.0,False,False,20250320_JOR_PLE
2025-03-20,JOR,PLE,JOR,Abdallah Nasib,11.0,False,False,20250320_JOR_PLE
2025-03-20,JOR,PLE,PLE,Tamer Seyam,33.0,False,False,20250320_JOR_PLE
2025-03-20,JOR,PLE,JOR,Musa Al-Taamari,45.0,False,False,20250320_JOR_PLE
2025-03-20,KVX,ISL,KVX,Lumbardh Dellova,19.0,False,False,20250320_KVX_ISL
2025-03-20,KVX,ISL,ISL,Orri Óskarsson,22.0,False,False,20250320_KVX_ISL
2025-03-20,KVX,ISL,KVX,Elvis Rexhbeçaj,58.0,False,False,20250320_KVX_ISL
2025-03-20,LBY,ANG,LBY,Muaid Ellafi,74.0,False,False,20250320_LBY_ANG
2025-03-20,LBY,ANG,ANG,Fredy,90.0,False,False,20250320_LBY_ANG
2025-03-20,MWI,NAM,NAM,Prins Tjiueza,40.0,False,False,20250320_MWI_NAM
2025-03-20,MOZ,UGA,MOZ,Pepo Santos,3.0,False,False,20250320_MOZ_UGA
2025-03-20,MOZ,UGA,UGA,Muhammad Shaban,7.0,False,False,20250320_MOZ_UGA
2025-03-20,MOZ,UGA,MOZ,Pepo Santos,16.0,False,False,20250320_MOZ_UGA
2025-03-20,MOZ,UGA,MOZ,Stanley Ratifo,45.0,False,False,20250320_MOZ_UGA
2025-03-20,NED,ESP,ESP,Nico Williams,9.0,False,False,20250320_NED_ESP
2025-03-20,NED,ESP,NED,Cody Gakpo,28.0,False,False,20250320_NED_ESP
2025-03-20,NED,ESP,NED,Tijjani Reijnders,46.0,False,False,20250320_NED_ESP
2025-03-20,NED,ESP,ESP,Mikel Merino,90.0,False,False,20250320_NED_ESP
2025-03-20,PAR,CHI,PAR,Omar Alderete,60.0,False,False,20250320_PAR_CHI
2025-03-20,PER,BOL,PER,Andy Polo,37.0,False,False,20250320_PER_BOL
2025-03-20,PER,BOL,PER,Paolo Guerrero,45.0,False,False,20250320_PER_BOL
2025-03-20,PER,BOL,BOL,Miguel Terceros,58.0,False,True,20250320_PER_BOL
2025-03-20,PER,BOL,PER,Edison Flores,82.0,False,False,20250320_PER_BOL
2025-03-20,QAT,PRK,QAT,Akram Afif,17.0,False,False,20250320_QAT_PRK
2025-03-20,QAT,PRK,QAT,Ahmed Al Ganehi,23.0,False,False,20250320_QAT_PRK
2025-03-20,QAT,PRK,QAT,Kim Yu-song,34.0,True,False,20250320_QAT_PRK
2025-03-20,QAT,PRK,QAT,Ahmed Al-Rawi,56.0,False,False,20250320_QAT_PRK
2025-03-20,QAT,PRK,QAT,Ahmed Alaaeldin,66.0,False,False,20250320_QAT_PRK
2025-03-20,QAT,PRK,PRK,Pak Kwang-hun,86.0,False,False,20250320_QAT_PRK
2025-03-20,KSA,CHN,KSA,Salem Al-Dawsari,50.0,False,False,20250320_KSA_CHN
2025-03-20,SLE,GNB,SLE,Mustapha Bundu,19.0,False,False,20250320_SLE_GNB
2025-03-20,SLE,GNB,SLE,Musa Noah Kamara,61.0,False,False,20250320_SLE_GNB
2025-03-20,SLE,GNB,GNB,Tamble Monteiro,68.0,False,False,20250320_SLE_GNB
2025-03-20,SLE,GNB,SLE,Ibrahim Turay,90.0,False,False,20250320_SLE_GNB
2025-03-20,KOR,OMA,KOR,Hwang Hee-chan,41.0,False,False,20250320_KOR_OMA
2025-03-20,KOR,OMA,OMA,Ali Al-Busaidi,80.0,False,False,20250320_KOR_OMA
2025-03-20,TUR,HUN,TUR,Orkun Kökçü,9.0,False,False,20250320_TUR_HUN
2025-03-20,TUR,HUN,HUN,András Schäfer,25.0,False,False,20250320_TUR_HUN
2025-03-20,TUR,HUN,TUR,Kerem Aktürkoğlu,69.0,False,False,20250320_TUR_HUN
2025-03-20,TUR,HUN,TUR,İrfan Can Kahveci,73.0,False,False,20250320_TUR_HUN
2025-03-20,UKR,BEL,BEL,Romelu Lukaku,40.0,False,False,20250320_UKR_BEL
2025-03-20,UKR,BEL,UKR,Oleksiy Hutsulyak,66.0,False,False,20250320_UKR_BEL
2025-03-20,UKR,BEL,UKR,Vladyslav Vanat,73.0,False,False,20250320_UKR_BEL
2025-03-20,UKR,BEL,UKR,Illya Zabarnyi,78.0,False,False,20250320_UKR_BEL
2025-03-20,UZB,KGZ,UZB,Khojiakbar Alijonov,40.0,False,False,20250320_UZB_KGZ
2025-03-20,ZIM,BEN,BEN,Steve Mounié,12.0,False,False,20250320_ZIM_BEN
2025-03-20,ZIM,BEN,BEN,Dodo Dokou,35.0,False,False,20250320_ZIM_BEN
2025-03-20,ZIM,BEN,ZIM,Marshall Munetsi,44.0,False,False,20250320_ZIM_BEN
2025-03-20,ZIM,BEN,ZIM,Knowledge Musona,59.0,False,False,20250320_ZIM_BEN
2025-03-21,AND,LVA,LVA,Dario Šits,58.0,False,False,20250321_AND_LVA
2025-03-21,BOT,ALG,ALG,Amine Gouiri,44.0,False,False,20250321_BOT_ALG
2025-03-21,BOT,ALG,ALG,Mohamed El Amine Amoura,52.0,False,False,20250321_BOT_ALG
2025-03-21,BOT,ALG,BOT,Tebogo Kopelang,70.0,False,False,20250321_BOT_ALG
2025-03-21,BOT,ALG,ALG,Mohamed El Amine Amoura,74.0,False,False,20250321_BOT_ALG
2025-03-21,BFA,Djibouti,BFA,Josué Tiendrébéogo,12.0,False,False,20250321_BFA_Djibouti
